nra,nombre,estado,sector,sustancia,cas,contaminante,emision,year,latitud norte,longitud oeste,municipio,localidad
CMA0600700006,"CONTECON MANZANILLO S.A. DE C.V.,CONTECON MANZANILLO, S.A. DE C.V.",COLIMA,Otros,Bióxido de carbono,124-38-9,suelo,0.0,2018,"19°4'58""","104°18'14""",Manzanillo,MANZANILLO
DMEBF0600911,"DANISCO MEXICANA, S.A. DE C.V.,DANISCO",COLIMA,Quimica,Arsénico (compuestos),As,suelo,4.7e-06,2018,"18°58'2""","103°53'9""",Tecoman,TECOMAN
DMEBF0600911,"DANISCO MEXICANA, S.A. DE C.V.,DANISCO",COLIMA,Quimica,Cadmio (compuestos),Cd,suelo,2.8899999999999998e-05,2018,"18°58'2""","103°53'9""",Tecoman,TECOMAN
DMEBF0600911,"DANISCO MEXICANA, S.A. DE C.V.,DANISCO",COLIMA,Quimica,Cianuro inorgánico/orgánico,57-12-5,suelo,2.85e-05,2018,"18°58'2""","103°53'9""",Tecoman,TECOMAN
DMEBF0600911,"DANISCO MEXICANA, S.A. DE C.V.,DANISCO",COLIMA,Quimica,Cromo (compuestos),Cr,suelo,0.0001417,2018,"18°58'2""","103°53'9""",Tecoman,TECOMAN
DMEBF0600911,"DANISCO MEXICANA, S.A. DE C.V.,DANISCO",COLIMA,Quimica,Mercurio (compuestos),Hg,suelo,2.8999999999999998e-06,2018,"18°58'2""","103°53'9""",Tecoman,TECOMAN
DMEBF0600911,"DANISCO MEXICANA, S.A. DE C.V.,DANISCO",COLIMA,Quimica,Níquel (compuestos),Ni,suelo,0.0001417,2018,"18°58'2""","103°53'9""",Tecoman,TECOMAN
DMEBF0600911,"DANISCO MEXICANA, S.A. DE C.V.,DANISCO",COLIMA,Quimica,Plomo (compuestos),Pb,suelo,0.0001417,2018,"18°58'2""","103°53'9""",Tecoman,TECOMAN
ECOUB0600211,"ECOSISTEMA DE COLIMA S.A. DE C.V.,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE COLIMA Y VILLA DE ALVAREZ",COLIMA,Otros,Arsénico (compuestos),As,suelo,0.0,2018,"19°12'5""","103°45'59""",Colima,COLIMA
ECOUB0600211,"ECOSISTEMA DE COLIMA S.A. DE C.V.,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE COLIMA Y VILLA DE ALVAREZ",COLIMA,Otros,Cadmio (compuestos),Cd,suelo,0.0,2018,"19°12'5""","103°45'59""",Colima,COLIMA
ECOUB0600211,"ECOSISTEMA DE COLIMA S.A. DE C.V.,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE COLIMA Y VILLA DE ALVAREZ",COLIMA,Otros,Cianuro inorgánico/orgánico,57-12-5,suelo,0.0,2018,"19°12'5""","103°45'59""",Colima,COLIMA
ECOUB0600211,"ECOSISTEMA DE COLIMA S.A. DE C.V.,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE COLIMA Y VILLA DE ALVAREZ",COLIMA,Otros,Cromo (compuestos),Cr,suelo,0.0,2018,"19°12'5""","103°45'59""",Colima,COLIMA
ECOUB0600211,"ECOSISTEMA DE COLIMA S.A. DE C.V.,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE COLIMA Y VILLA DE ALVAREZ",COLIMA,Otros,Mercurio (compuestos),Hg,suelo,0.0,2018,"19°12'5""","103°45'59""",Colima,COLIMA
ECOUB0600211,"ECOSISTEMA DE COLIMA S.A. DE C.V.,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE COLIMA Y VILLA DE ALVAREZ",COLIMA,Otros,Metano,74-82-8,suelo,0.0,2018,"19°12'5""","103°45'59""",Colima,COLIMA
ECOUB0600211,"ECOSISTEMA DE COLIMA S.A. DE C.V.,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE COLIMA Y VILLA DE ALVAREZ",COLIMA,Otros,Níquel (compuestos),Ni,suelo,0.0,2018,"19°12'5""","103°45'59""",Colima,COLIMA
ECOUB0600211,"ECOSISTEMA DE COLIMA S.A. DE C.V.,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE COLIMA Y VILLA DE ALVAREZ",COLIMA,Otros,Plomo (compuestos),Pb,suelo,0.0,2018,"19°12'5""","103°45'59""",Colima,COLIMA
ECOBT0600211,"EMBOTELLADORA DE COLIMA SA DE CV,COCA COLA DE COLIMA",COLIMA,Bebidas y tabaco,Arsénico (compuestos),As,suelo,0.0,2018,"19°13'50""","103°42'39""",Colima,COLIMA
ECOBT0600211,"EMBOTELLADORA DE COLIMA SA DE CV,COCA COLA DE COLIMA",COLIMA,Bebidas y tabaco,Bióxido de carbono,124-38-9,suelo,0.0,2018,"19°13'50""","103°42'39""",Colima,COLIMA
ECOBT0600211,"EMBOTELLADORA DE COLIMA SA DE CV,COCA COLA DE COLIMA",COLIMA,Bebidas y tabaco,Cadmio (compuestos),Cd,suelo,0.0,2018,"19°13'50""","103°42'39""",Colima,COLIMA
ECOBT0600211,"EMBOTELLADORA DE COLIMA SA DE CV,COCA COLA DE COLIMA",COLIMA,Bebidas y tabaco,Cromo (compuestos),Cr,suelo,0.0,2018,"19°13'50""","103°42'39""",Colima,COLIMA
ECOBT0600211,"EMBOTELLADORA DE COLIMA SA DE CV,COCA COLA DE COLIMA",COLIMA,Bebidas y tabaco,Níquel (compuestos),Ni,suelo,0.0,2018,"19°13'50""","103°42'39""",Colima,COLIMA
ECOBT0600211,"EMBOTELLADORA DE COLIMA SA DE CV,COCA COLA DE COLIMA",COLIMA,Bebidas y tabaco,Plomo (compuestos),Pb,suelo,0.0,2018,"19°13'50""","103°42'39""",Colima,COLIMA
EOMMI0600711,"ENERGIA OCCIDENTE DE MEXICO SOCIEDAD DE RESPONSABILIDAD LIMITADA DE CAPITAL VARIABLE,EOM",COLIMA,Petroleo y petroquimica,Bióxido de carbono,124-38-9,suelo,0.0,2018,"19°1'19""","104°19'1""",Manzanillo,MANZANILLO
ECOLY0600911,"GEOCYCLE MÉXICO  S.A. DE C.V. ,GEOCYCLE MEXICO  S.A. DE C.V. (PLANTA TECOMAN)",COLIMA,Tratamiento de residuos peligrosos,Bióxido de carbono,124-38-9,suelo,0.0,2018,"18°59'1""","103°52'25""",Tecoman,TECOMAN
HHRAY0600711,"HOTEL LAS HADAS RESORTS S.A. DE C.V.,LAS HADAS",COLIMA,Otros,Arsénico (compuestos),As,suelo,0.0,2018,"19°6'4""","104°20'54""",Manzanillo,MANZANILLO
HHRAY0600711,"HOTEL LAS HADAS RESORTS S.A. DE C.V.,LAS HADAS",COLIMA,Otros,Cadmio (compuestos),Cd,suelo,0.0,2018,"19°6'4""","104°20'54""",Manzanillo,MANZANILLO
HHRAY0600711,"HOTEL LAS HADAS RESORTS S.A. DE C.V.,LAS HADAS",COLIMA,Otros,Cromo (compuestos),Cr,suelo,0.0,2018,"19°6'4""","104°20'54""",Manzanillo,MANZANILLO
HHRAY0600711,"HOTEL LAS HADAS RESORTS S.A. DE C.V.,LAS HADAS",COLIMA,Otros,Mercurio (compuestos),Hg,suelo,0.0,2018,"19°6'4""","104°20'54""",Manzanillo,MANZANILLO
HHRAY0600711,"HOTEL LAS HADAS RESORTS S.A. DE C.V.,LAS HADAS",COLIMA,Otros,Níquel (compuestos),Ni,suelo,0.0,2018,"19°6'4""","104°20'54""",Manzanillo,MANZANILLO
HHRAY0600711,"HOTEL LAS HADAS RESORTS S.A. DE C.V.,LAS HADAS",COLIMA,Otros,Plomo (compuestos),Pb,suelo,0.0,2018,"19°6'4""","104°20'54""",Manzanillo,MANZANILLO
IQU2G0600511,"INGENIO QUESERÍA SA DE CV,",COLIMA,Alimenticio y/o de consumo humano,Arsénico (compuestos),As,suelo,0.0015512,2018,"19°23'7""","103°34'27""",Cuauhtemoc,QUESERIA
IQU2G0600511,"INGENIO QUESERÍA SA DE CV,",COLIMA,Alimenticio y/o de consumo humano,Cromo (compuestos),Cr,suelo,0.0019651,2018,"19°23'7""","103°34'27""",Cuauhtemoc,QUESERIA
IQU2G0600511,"INGENIO QUESERÍA SA DE CV,",COLIMA,Alimenticio y/o de consumo humano,Níquel (compuestos),Ni,suelo,0.0014426,2018,"19°23'7""","103°34'27""",Cuauhtemoc,QUESERIA
IQU2G0600511,"INGENIO QUESERÍA SA DE CV,",COLIMA,Alimenticio y/o de consumo humano,Plomo (compuestos),Pb,suelo,0.0020398,2018,"19°23'7""","103°34'27""",Cuauhtemoc,QUESERIA
ENC110600511,"LAS ENCINAS S.A. DE C.V.,, PLANTA PELETIZADORA",COLIMA,Metalurgica (incluye la siderurgica),Arsénico,7440-38-2,suelo,0.0,2018,"19°15'14""","103°31'46""",Cuauhtemoc,CUAUHTEMOC
ENC110600511,"LAS ENCINAS S.A. DE C.V.,, PLANTA PELETIZADORA",COLIMA,Metalurgica (incluye la siderurgica),Bióxido de carbono,124-38-9,suelo,0.0,2018,"19°15'14""","103°31'46""",Cuauhtemoc,CUAUHTEMOC
ENC110600511,"LAS ENCINAS S.A. DE C.V.,, PLANTA PELETIZADORA",COLIMA,Metalurgica (incluye la siderurgica),"Cromo (polvos respirables, humos o vapores)",7440-47-3,suelo,0.0,2018,"19°15'14""","103°31'46""",Cuauhtemoc,CUAUHTEMOC
ENC110600511,"LAS ENCINAS S.A. DE C.V.,, PLANTA PELETIZADORA",COLIMA,Metalurgica (incluye la siderurgica),Mercurio (compuestos),Hg,suelo,0.0,2018,"19°15'14""","103°31'46""",Cuauhtemoc,CUAUHTEMOC
ENC110600511,"LAS ENCINAS S.A. DE C.V.,, PLANTA PELETIZADORA",COLIMA,Metalurgica (incluye la siderurgica),Plomo (compuestos),Pb,suelo,0.0,2018,"19°15'14""","103°31'46""",Cuauhtemoc,CUAUHTEMOC
ENC110600511,"LAS ENCINAS S.A. DE C.V.,, PLANTA PELETIZADORA",COLIMA,Metalurgica (incluye la siderurgica),"Plomo (polvos respirables, humos o vapores)",7439-92-1,suelo,0.0,2018,"19°15'14""","103°31'46""",Cuauhtemoc,CUAUHTEMOC
MAR1Z0600711,"MARINDUSTRIAS S. A. DE C. V.,TUNY",COLIMA,Alimenticio y/o de consumo humano,Bióxido de carbono,124-38-9,suelo,0.0,2018,"19°4'52""","104°17'27""",Manzanillo,MANZANILLO
